season,episode,rating,reviewer_profile_id,review_date
5,7,1,ur147416754,2025-12-26
5,7,1,ur211937000,2025-12-26
5,7,1,ur162408273,2025-12-26
5,7,1,ur63563605,2025-12-26
5,7,1,ur211936710,2025-12-26
5,7,1,ur211936709,2025-12-26
5,7,1,ur211935601,2025-12-26
5,7,1,ur211935532,2025-12-26
5,7,1,ur134570044,2025-12-26
5,7,1,ur211936068,2025-12-26
5,7,1,ur211935410,2025-12-26
5,7,1,ur211935090,2025-12-26
5,7,1,ur211935348,2025-12-26
5,7,1,ur211927834,2025-12-26
5,7,1,ur211933716,2025-12-26
5,7,1,ur147934011,2025-12-26
5,7,1,ur200460401,2025-12-26
5,7,1,ur211858475,2025-12-26
5,7,1,ur211928667,2025-12-26
5,7,1,ur44603931,2025-12-26
5,7,1,ur183292465,2025-12-26
5,7,1,ur168713704,2025-12-26
5,7,1,ur211926916,2025-12-26
5,7,1,ur211926236,2025-12-26
5,7,1,ur211925564,2025-12-26
5,7,1,ur211925420,2025-12-26
5,7,1,ur152161011,2025-12-26
5,7,1,ur131743618,2025-12-26
5,7,1,ur210882722,2025-12-26
5,7,2,ur201046385,2026-01-02
5,7,2,ur13993997,2026-01-02
5,7,2,ur212106353,2026-01-01
5,7,2,ur155269648,2026-01-01
5,7,2,ur120411677,2025-12-31
5,7,2,ur212082029,2025-12-31
5,7,2,ur212081218,2025-12-31
5,7,2,ur75403271,2025-12-30
5,7,2,ur156533123,2025-12-30
5,7,2,ur211906323,2025-12-30
5,7,2,ur68577618,2025-12-30
5,7,2,ur212069843,2025-12-30
5,7,2,ur167600581,2025-12-30
5,7,2,ur1101051,2025-12-30
5,7,2,ur212065024,2025-12-30
5,7,2,ur68475681,2025-12-30
5,7,2,ur208481701,2025-12-30
5,7,2,ur47710969,2025-12-30
5,7,2,ur212055346,2025-12-30
5,7,2,ur212055914,2025-12-30
5,7,2,ur51932784,2025-12-30
5,7,2,ur178409633,2025-12-30
5,7,2,ur173689531,2025-12-29
5,7,2,ur122634259,2025-12-29
5,7,2,ur165264056,2025-12-29
5,7,2,ur72797176,2025-12-29
5,7,2,ur212046599,2025-12-29
5,7,2,ur212045703,2025-12-29
5,7,2,ur109134191,2025-12-29
5,7,2,ur212041946,2025-12-29
5,7,2,ur17264912,2025-12-29
5,7,2,ur211195362,2025-12-29
5,7,2,ur205045155,2025-12-29
5,7,2,ur212033071,2025-12-29
5,7,2,ur94451251,2025-12-29
5,7,2,ur212029609,2025-12-29
5,7,2,ur38490927,2025-12-29
5,7,2,ur29411711,2025-12-29
5,7,2,ur211993833,2025-12-29
5,7,2,ur11108138,2025-12-29
5,7,2,ur204348978,2025-12-29
5,7,2,ur212017311,2025-12-29
5,7,2,ur129434507,2025-12-29
5,7,2,ur212013154,2025-12-29
5,7,2,ur212007014,2025-12-29
5,7,2,ur212007014,2025-12-29
5,7,2,ur160606880,2025-12-29
5,7,2,ur212012315,2025-12-29
5,7,2,ur212011933,2025-12-29
5,7,2,ur212011287,2025-12-29
5,7,2,ur212011579,2025-12-29
5,7,2,ur212009036,2025-12-28
5,7,2,ur109257847,2025-12-28
5,7,2,ur212008850,2025-12-28
5,7,2,ur146611987,2025-12-28
5,7,2,ur212006350,2025-12-28
5,7,2,ur153495160,2025-12-28
5,7,2,ur198626664,2025-12-28
5,7,2,ur201607119,2025-12-28
5,7,2,ur187859941,2025-12-28
5,7,2,ur212000846,2025-12-28
5,7,2,ur212001538,2025-12-28
5,7,2,ur211999545,2025-12-28
5,7,2,ur198839767,2025-12-28
5,7,2,ur68263399,2025-12-28
5,7,2,ur211993941,2025-12-28
5,7,2,ur153315703,2025-12-28
5,7,2,ur211992017,2025-12-28
5,7,2,ur211992391,2025-12-28
5,7,2,ur211940290,2025-12-28
5,7,2,ur211992143,2025-12-28
5,7,2,ur189908590,2025-12-28
5,7,2,ur168233243,2025-12-28
5,7,2,ur7911392,2025-12-28
5,7,2,ur211990559,2025-12-28
5,7,2,ur176162542,2025-12-28
5,7,2,ur211988195,2025-12-28
5,7,2,ur210043463,2025-12-28
5,7,2,ur119296743,2025-12-28
5,7,2,ur79893210,2025-12-28
5,7,2,ur211984598,2025-12-28
5,7,2,ur211979814,2025-12-28
5,7,2,ur85548868,2025-12-28
5,7,2,ur142926543,2025-12-28
5,7,2,ur211982409,2025-12-28
5,7,2,ur211982269,2025-12-28
5,7,2,ur162942653,2025-12-28
5,7,2,ur211980106,2025-12-28
5,7,2,ur165152782,2025-12-28
5,7,2,ur211949915,2025-12-28
5,7,2,ur75953166,2025-12-28
5,7,2,ur211958183,2025-12-28
5,7,2,ur211978733,2025-12-28
5,7,2,ur211944034,2025-12-28
5,7,2,ur211974842,2025-12-28
5,7,2,ur211976658,2025-12-28
5,7,2,ur211975640,2025-12-28
5,7,2,ur192626216,2025-12-28
5,7,2,ur30179613,2025-12-27
5,7,2,ur206078680,2025-12-27
5,7,2,ur156845230,2025-12-27
5,7,2,ur211971161,2025-12-27
5,7,2,ur139554797,2025-12-27
5,7,2,ur91391219,2025-12-27
5,7,2,ur172315486,2025-12-27
5,7,2,ur211949909,2025-12-27
5,7,2,ur64715647,2025-12-27
5,7,2,ur208779302,2025-12-27
5,7,2,ur211949559,2025-12-27
5,7,2,ur135980937,2025-12-27
5,7,2,ur26194329,2025-12-27
5,7,2,ur124440819,2025-12-27
5,7,2,ur167617182,2025-12-27
5,7,2,ur211956972,2025-12-27
5,7,2,ur211961526,2025-12-27
5,7,2,ur147504828,2025-12-27
5,7,2,ur136096449,2025-12-27
5,7,2,ur211957738,2025-12-27
5,7,2,ur211955437,2025-12-27
5,7,2,ur87717491,2025-12-27
5,7,2,ur144217759,2025-12-27
5,7,2,ur211955350,2025-12-27
5,7,2,ur211955709,2025-12-27
5,7,2,ur211951596,2025-12-27
5,7,2,ur198314977,2025-12-27
5,7,2,ur30763256,2025-12-27
5,7,2,ur211949487,2025-12-27
5,7,2,ur77658886,2025-12-27
5,7,2,ur211948503,2025-12-27
5,7,2,ur211949328,2025-12-27
5,7,2,ur211948153,2025-12-27
5,7,2,ur211945964,2025-12-27
5,7,2,ur211489500,2025-12-26
5,7,2,ur4204974,2025-12-26
5,7,2,ur211940487,2025-12-26
5,7,2,ur42021384,2025-12-26
5,7,2,ur172824263,2025-12-26
5,7,2,ur60195330,2025-12-26
5,7,2,ur185020153,2025-12-26
5,7,2,ur86324511,2025-12-26
5,7,2,ur188742655,2025-12-26
5,7,2,ur180375847,2025-12-26
5,7,2,ur59903101,2025-12-26
5,7,2,ur72431104,2025-12-26
5,7,2,ur64567077,2025-12-26
5,7,2,ur211391286,2025-12-26
5,7,2,ur211922203,2025-12-26
5,7,3,ur212186276,2026-01-04
5,7,3,ur103930446,2026-01-01
5,7,3,ur212095745,2025-12-31
5,7,3,ur153577377,2025-12-31
5,7,3,ur212075218,2025-12-30
5,7,3,ur126609153,2025-12-30
5,7,3,ur43560569,2025-12-30
5,7,3,ur73183189,2025-12-30
5,7,3,ur211977260,2025-12-30
5,7,3,ur209392356,2025-12-30
5,7,3,ur148110344,2025-12-30
5,7,3,ur212059375,2025-12-30
5,7,3,ur11669866,2025-12-30
5,7,3,ur154995443,2025-12-30
5,7,3,ur89806056,2025-12-30
5,7,3,ur212051163,2025-12-30
5,7,3,ur212050815,2025-12-30
5,7,3,ur130701670,2025-12-29
5,7,3,ur210560438,2025-12-29
5,7,3,ur24009508,2025-12-29
5,7,3,ur212032276,2025-12-29
5,7,3,ur212002705,2025-12-29
5,7,3,ur111835630,2025-12-29
5,7,3,ur167034211,2025-12-29
5,7,3,ur71799959,2025-12-29
5,7,3,ur212022999,2025-12-29
5,7,3,ur212023614,2025-12-29
5,7,3,ur187051645,2025-12-29
5,7,3,ur79451929,2025-12-29
5,7,3,ur101825902,2025-12-29
5,7,3,ur72275690,2025-12-29
5,7,3,ur99631964,2025-12-29
5,7,3,ur212013437,2025-12-29
5,7,3,ur212011431,2025-12-29
5,7,3,ur50538974,2025-12-29
5,7,3,ur66471411,2025-12-29
5,7,3,ur83823011,2025-12-28
5,7,3,ur163549793,2025-12-28
5,7,3,ur212008222,2025-12-28
5,7,3,ur212004393,2025-12-28
5,7,3,ur120020084,2025-12-28
5,7,3,ur92722567,2025-12-28
5,7,3,ur211995587,2025-12-28
5,7,3,ur211994457,2025-12-28
5,7,3,ur211405425,2025-12-28
5,7,3,ur61962995,2025-12-28
5,7,3,ur211992202,2025-12-28
5,7,3,ur211989760,2025-12-28
5,7,3,ur174767414,2025-12-28
5,7,3,ur211989721,2025-12-28
5,7,3,ur21274405,2025-12-28
5,7,3,ur211985766,2025-12-28
5,7,3,ur211986427,2025-12-28
5,7,3,ur171138291,2025-12-28
5,7,3,ur211983074,2025-12-28
5,7,3,ur211981536,2025-12-28
5,7,3,ur127282688,2025-12-28
5,7,3,ur172911008,2025-12-28
5,7,3,ur63884359,2025-12-28
5,7,3,ur152475078,2025-12-28
5,7,3,ur211978754,2025-12-28
5,7,3,ur154536712,2025-12-28
5,7,3,ur157403515,2025-12-28
5,7,3,ur20850855,2025-12-28
5,7,3,ur211976698,2025-12-28
5,7,3,ur118113884,2025-12-28
5,7,3,ur211974006,2025-12-28
5,7,3,ur167675355,2025-12-27
5,7,3,ur27245308,2025-12-27
5,7,3,ur198203174,2025-12-27
5,7,3,ur39449266,2025-12-27
5,7,3,ur211965769,2025-12-27
5,7,3,ur128352134,2025-12-27
5,7,3,ur131251521,2025-12-27
5,7,3,ur198792181,2025-12-27
5,7,3,ur204568687,2025-12-27
5,7,3,ur162267899,2025-12-27
5,7,3,ur211954228,2025-12-27
5,7,3,ur211953740,2025-12-27
5,7,3,ur193638069,2025-12-27
5,7,3,ur8837090,2025-12-27
5,7,3,ur152059792,2025-12-27
5,7,3,ur211949984,2025-12-27
5,7,3,ur211948914,2025-12-27
5,7,3,ur211947426,2025-12-27
5,7,3,ur211944447,2025-12-27
5,7,3,ur57919252,2025-12-27
5,7,3,ur120349271,2025-12-26
5,7,3,ur211942954,2025-12-26
5,7,3,ur126547512,2025-12-26
5,7,3,ur211934109,2025-12-26
5,7,3,ur211936744,2025-12-26
5,7,3,ur198628695,2025-12-26
5,7,3,ur211935744,2025-12-26
5,7,3,ur193696554,2025-12-26
5,7,3,ur144432881,2025-12-26
5,7,3,ur133602113,2025-12-26
5,7,3,ur211883693,2025-12-26
5,7,3,ur24716853,2025-12-26
5,7,4,ur211430183,2026-01-04
5,7,4,ur14896732,2026-01-02
5,7,4,ur212126007,2026-01-01
5,7,4,ur175559590,2026-01-01
5,7,4,ur66048561,2026-01-01
5,7,4,ur159992538,2025-12-31
5,7,4,ur152522687,2025-12-31
5,7,4,ur175243701,2025-12-31
5,7,4,ur108128708,2025-12-31
5,7,4,ur102777576,2025-12-31
5,7,4,ur130827086,2025-12-30
5,7,4,ur28761480,2025-12-30
5,7,4,ur212071010,2025-12-30
5,7,4,ur112832804,2025-12-30
5,7,4,ur212059174,2025-12-30
5,7,4,ur212004802,2025-12-30
5,7,4,ur86096816,2025-12-29
5,7,4,ur120573611,2025-12-29
5,7,4,ur191966945,2025-12-29
5,7,4,ur120824358,2025-12-29
5,7,4,ur127794661,2025-12-29
5,7,4,ur51760209,2025-12-29
5,7,4,ur132436157,2025-12-29
5,7,4,ur212026173,2025-12-29
5,7,4,ur148511100,2025-12-29
5,7,4,ur175437004,2025-12-29
5,7,4,ur173173009,2025-12-29
5,7,4,ur126531333,2025-12-29
5,7,4,ur66259887,2025-12-29
5,7,4,ur209979114,2025-12-29
5,7,4,ur130327390,2025-12-29
5,7,4,ur212017367,2025-12-29
5,7,4,ur140365722,2025-12-29
5,7,4,ur14617362,2025-12-29
5,7,4,ur127281409,2025-12-29
5,7,4,ur30227617,2025-12-29
5,7,4,ur197531376,2025-12-28
5,7,4,ur130860021,2025-12-28
5,7,4,ur201455481,2025-12-28
5,7,4,ur211993747,2025-12-28
5,7,4,ur211993117,2025-12-28
5,7,4,ur107258183,2025-12-28
5,7,4,ur211988967,2025-12-28
5,7,4,ur211991432,2025-12-28
5,7,4,ur130050308,2025-12-28
5,7,4,ur211986604,2025-12-28
5,7,4,ur211987035,2025-12-28
5,7,4,ur156189252,2025-12-28
5,7,4,ur206527328,2025-12-28
5,7,4,ur210670019,2025-12-28
5,7,4,ur198175238,2025-12-28
5,7,4,ur211980534,2025-12-28
5,7,4,ur200410090,2025-12-28
5,7,4,ur211978125,2025-12-28
5,7,4,ur29367171,2025-12-28
5,7,4,ur211974817,2025-12-28
5,7,4,ur211937941,2025-12-28
5,7,4,ur67284553,2025-12-27
5,7,4,ur198295419,2025-12-27
5,7,4,ur211386540,2025-12-27
5,7,4,ur211965205,2025-12-27
5,7,4,ur198367271,2025-12-27
5,7,4,ur117693316,2025-12-27
5,7,4,ur157189199,2025-12-27
5,7,4,ur119693383,2025-12-27
5,7,4,ur72868220,2025-12-27
5,7,4,ur168630448,2025-12-27
5,7,4,ur51592846,2025-12-27
5,7,4,ur28893483,2025-12-27
5,7,4,ur211955368,2025-12-27
5,7,4,ur211952365,2025-12-27
5,7,4,ur144006688,2025-12-27
5,7,4,ur156047696,2025-12-27
5,7,4,ur76802042,2025-12-27
5,7,4,ur211947572,2025-12-27
5,7,4,ur61431008,2025-12-27
5,7,4,ur96349840,2025-12-26
5,7,4,ur27321469,2025-12-26
5,7,4,ur211386540,2025-12-26
5,7,4,ur117499013,2025-12-26
5,7,4,ur65606836,2025-12-26
5,7,4,ur208855220,2025-12-26
5,7,4,ur50101615,2025-12-26
5,7,4,ur171024302,2025-12-26
5,7,4,ur110206182,2025-12-26
5,7,4,ur67937755,2025-12-26
5,7,4,ur25621847,2025-12-26
5,7,5,ur5900269,2026-01-03
5,7,5,ur62746524,2026-01-03
5,7,5,ur168948768,2026-01-01
5,7,5,ur212090712,2025-12-31
5,7,5,ur146057786,2025-12-31
5,7,5,ur124022820,2025-12-31
5,7,5,ur212071431,2025-12-30
5,7,5,ur176922362,2025-12-30
5,7,5,ur4580968,2025-12-30
5,7,5,ur212061065,2025-12-30
5,7,5,ur211996091,2025-12-30
5,7,5,ur118271949,2025-12-30
5,7,5,ur210694522,2025-12-30
5,7,5,ur197757167,2025-12-30
5,7,5,ur38485320,2025-12-30
5,7,5,ur27517914,2025-12-30
5,7,5,ur194967046,2025-12-30
5,7,5,ur78349342,2025-12-30
5,7,5,ur211998846,2025-12-29
5,7,5,ur211972332,2025-12-29
5,7,5,ur212032849,2025-12-29
5,7,5,ur129308670,2025-12-29
5,7,5,ur125037109,2025-12-29
5,7,5,ur125037109,2025-12-29
5,7,5,ur67861622,2025-12-29
5,7,5,ur212021925,2025-12-29
5,7,5,ur157719626,2025-12-29
5,7,5,ur211978007,2025-12-29
5,7,5,ur195955652,2025-12-28
5,7,5,ur69509372,2025-12-28
5,7,5,ur152610803,2025-12-28
5,7,5,ur211935863,2025-12-28
5,7,5,ur212006190,2025-12-28
5,7,5,ur172260691,2025-12-28
5,7,5,ur163933004,2025-12-28
5,7,5,ur212003389,2025-12-28
5,7,5,ur32762318,2025-12-28
5,7,5,ur205455343,2025-12-28
5,7,5,ur93604913,2025-12-28
5,7,5,ur211999053,2025-12-28
5,7,5,ur211982310,2025-12-28
5,7,5,ur211998039,2025-12-28
5,7,5,ur108772878,2025-12-28
5,7,5,ur211994618,2025-12-28
5,7,5,ur211992622,2025-12-28
5,7,5,ur3155206,2025-12-28
5,7,5,ur51849950,2025-12-28
5,7,5,ur211987051,2025-12-28
5,7,5,ur211984816,2025-12-28
5,7,5,ur211983228,2025-12-28
5,7,5,ur191016929,2025-12-28
5,7,5,ur170616413,2025-12-28
5,7,5,ur161915345,2025-12-28
5,7,5,ur211976898,2025-12-28
5,7,5,ur211973085,2025-12-28
5,7,5,ur3321190,2025-12-28
5,7,5,ur81115246,2025-12-27
5,7,5,ur183813928,2025-12-27
5,7,5,ur184396173,2025-12-27
5,7,5,ur197006078,2025-12-27
5,7,5,ur89451867,2025-12-27
5,7,5,ur79525786,2025-12-27
5,7,5,ur157440180,2025-12-27
5,7,5,ur66370391,2025-12-27
5,7,5,ur155926392,2025-12-27
5,7,5,ur204741396,2025-12-27
5,7,5,ur211755103,2025-12-27
5,7,5,ur78904284,2025-12-27
5,7,5,ur211598856,2025-12-27
5,7,5,ur155643091,2025-12-27
5,7,5,ur35999815,2025-12-27
5,7,5,ur211946561,2025-12-27
5,7,5,ur61443258,2025-12-27
5,7,5,ur162513749,2025-12-27
5,7,5,ur195634085,2025-12-27
5,7,5,ur173174603,2025-12-27
5,7,5,ur78137932,2025-12-27
5,7,5,ur207178925,2025-12-27
5,7,5,ur158902186,2025-12-27
5,7,5,ur211947301,2025-12-27
5,7,5,ur211945243,2025-12-26
5,7,5,ur167340514,2025-12-26
5,7,5,ur211941663,2025-12-26
5,7,5,ur48805435,2025-12-26
5,7,5,ur60243255,2025-12-26
5,7,5,ur211937411,2025-12-26
5,7,5,ur211941269,2025-12-26
5,7,5,ur130478979,2025-12-26
5,7,5,ur176712519,2025-12-26
5,7,5,ur130973867,2025-12-26
5,7,5,ur211936325,2025-12-26
5,7,5,ur177666326,2025-12-26
5,7,5,ur137603656,2025-12-26
5,7,5,ur211935290,2025-12-26
5,7,5,ur45507551,2025-12-26
5,7,5,ur135235864,2025-12-26
5,7,5,ur157562360,2025-12-26
5,7,5,ur211931436,2025-12-26
5,7,5,ur131996895,2025-12-26
5,7,5,ur192067335,2025-12-26
5,7,5,ur204450794,2025-12-26
5,7,5,ur39336421,2025-12-26
5,7,5,ur208196044,2025-12-26
5,7,5,ur211925764,2025-12-26
5,7,5,ur63483154,2025-12-26
5,7,5,ur190226168,2025-12-26
5,7,5,ur211924699,2025-12-26
5,7,6,ur212135960,2026-01-03
5,7,6,ur212129311,2026-01-01
5,7,6,ur147560542,2025-12-31
5,7,6,ur183508879,2025-12-31
5,7,6,ur212081350,2025-12-31
5,7,6,ur212080538,2025-12-31
5,7,6,ur51094543,2025-12-31
5,7,6,ur70479081,2025-12-30
5,7,6,ur116645479,2025-12-30
5,7,6,ur158703692,2025-12-29
5,7,6,ur212043447,2025-12-29
5,7,6,ur201470300,2025-12-29
5,7,6,ur212044273,2025-12-29
5,7,6,ur212043340,2025-12-29
5,7,6,ur157464428,2025-12-29
5,7,6,ur82584898,2025-12-29
5,7,6,ur211994692,2025-12-29
5,7,6,ur209528261,2025-12-29
5,7,6,ur212031664,2025-12-29
5,7,6,ur212024629,2025-12-29
5,7,6,ur151207401,2025-12-29
5,7,6,ur211945730,2025-12-29
5,7,6,ur161239838,2025-12-29
5,7,6,ur211427790,2025-12-29
5,7,6,ur105789450,2025-12-29
5,7,6,ur191325132,2025-12-29
5,7,6,ur212004733,2025-12-28
5,7,6,ur212003953,2025-12-28
5,7,6,ur206371296,2025-12-28
5,7,6,ur207709123,2025-12-28
5,7,6,ur192392549,2025-12-28
5,7,6,ur211999211,2025-12-28
5,7,6,ur211998220,2025-12-28
5,7,6,ur0278527,2025-12-28
5,7,6,ur199023143,2025-12-28
5,7,6,ur211995552,2025-12-28
5,7,6,ur126495065,2025-12-28
5,7,6,ur211412811,2025-12-28
5,7,6,ur211994708,2025-12-28
5,7,6,ur199559563,2025-12-28
5,7,6,ur142954814,2025-12-28
5,7,6,ur158985849,2025-12-28
5,7,6,ur147361169,2025-12-28
5,7,6,ur101242354,2025-12-28
5,7,6,ur32842171,2025-12-28
5,7,6,ur203413010,2025-12-28
5,7,6,ur211979645,2025-12-28
5,7,6,ur83644852,2025-12-28
5,7,6,ur211942707,2025-12-28
5,7,6,ur204683203,2025-12-28
5,7,6,ur52419315,2025-12-28
5,7,6,ur211970484,2025-12-27
5,7,6,ur207660259,2025-12-27
5,7,6,ur126803653,2025-12-27
5,7,6,ur211933760,2025-12-27
5,7,6,ur211971310,2025-12-27
5,7,6,ur178233190,2025-12-27
5,7,6,ur135445800,2025-12-27
5,7,6,ur211967327,2025-12-27
5,7,6,ur211933957,2025-12-27
5,7,6,ur53339151,2025-12-27
5,7,6,ur211965690,2025-12-27
5,7,6,ur30713384,2025-12-27
5,7,6,ur211958891,2025-12-27
5,7,6,ur197811647,2025-12-27
5,7,6,ur149602993,2025-12-27
5,7,6,ur147633322,2025-12-27
5,7,6,ur211950722,2025-12-27
5,7,6,ur178833544,2025-12-27
5,7,6,ur211948986,2025-12-27
5,7,6,ur199117269,2025-12-27
5,7,6,ur197506604,2025-12-26
5,7,6,ur177995371,2025-12-26
5,7,6,ur211944460,2025-12-26
5,7,6,ur163575764,2025-12-26
5,7,6,ur211939661,2025-12-26
5,7,6,ur173582047,2025-12-26
5,7,6,ur147361169,2025-12-26
5,7,6,ur147693752,2025-12-26
5,7,6,ur211934332,2025-12-26
5,7,6,ur173244222,2025-12-26
5,7,6,ur211933957,2025-12-26
5,7,6,ur152212055,2025-12-26
5,7,6,ur201614836,2025-12-26
5,7,6,ur124449812,2025-12-26
5,7,6,ur211933132,2025-12-26
5,7,6,ur119062668,2025-12-26
5,7,6,ur30774546,2025-12-26
5,7,6,ur101175594,2025-12-26
5,7,6,ur134901928,2025-12-26
5,7,6,ur83316413,2025-12-26
5,7,6,ur126218358,2025-12-26
5,7,6,ur147329154,2025-12-26
5,7,6,ur118509515,2025-12-26
5,7,6,ur193796697,2025-12-26
5,7,6,ur211924890,2025-12-26
5,7,6,ur211923937,2025-12-26
5,7,6,ur171217864,2025-12-26
5,7,7,ur54646067,2026-01-03
5,7,7,ur210708174,2026-01-02
5,7,7,ur185077739,2026-01-02
5,7,7,ur134813274,2026-01-02
5,7,7,ur3134044,2026-01-02
5,7,7,ur212145590,2026-01-02
5,7,7,ur68488959,2026-01-02
5,7,7,ur107991926,2026-01-01
5,7,7,ur212105197,2026-01-01
5,7,7,ur170223110,2026-01-01
5,7,7,ur212093847,2025-12-31
5,7,7,ur212092682,2025-12-31
5,7,7,ur68468051,2025-12-31
5,7,7,ur211712109,2025-12-31
5,7,7,ur120807098,2025-12-30
5,7,7,ur205433633,2025-12-30
5,7,7,ur199075869,2025-12-30
5,7,7,ur212065878,2025-12-30
5,7,7,ur128003661,2025-12-30
5,7,7,ur201887818,2025-12-30
5,7,7,ur200725080,2025-12-30
5,7,7,ur14729628,2025-12-30
5,7,7,ur192101346,2025-12-29
5,7,7,ur212049729,2025-12-29
5,7,7,ur212047101,2025-12-29
5,7,7,ur212043380,2025-12-29
5,7,7,ur212042479,2025-12-29
5,7,7,ur212004629,2025-12-29
5,7,7,ur212039555,2025-12-29
5,7,7,ur103171523,2025-12-29
5,7,7,ur191318396,2025-12-29
5,7,7,ur212035493,2025-12-29
5,7,7,ur88279266,2025-12-29
5,7,7,ur211591914,2025-12-29
5,7,7,ur211956364,2025-12-29
5,7,7,ur199324285,2025-12-29
5,7,7,ur212021368,2025-12-29
5,7,7,ur212021833,2025-12-29
5,7,7,ur1531374,2025-12-29
5,7,7,ur195690364,2025-12-29
5,7,7,ur180325902,2025-12-29
5,7,7,ur212016947,2025-12-29
5,7,7,ur212017447,2025-12-29
5,7,7,ur69880758,2025-12-29
5,7,7,ur212016928,2025-12-29
5,7,7,ur212014163,2025-12-29
5,7,7,ur212014238,2025-12-29
5,7,7,ur55517503,2025-12-29
5,7,7,ur196122480,2025-12-29
5,7,7,ur130499925,2025-12-28
5,7,7,ur207782455,2025-12-28
5,7,7,ur46680778,2025-12-28
5,7,7,ur209790333,2025-12-28
5,7,7,ur35145494,2025-12-28
5,7,7,ur11877634,2025-12-28
5,7,7,ur212007878,2025-12-28
5,7,7,ur172008480,2025-12-28
5,7,7,ur212005947,2025-12-28
5,7,7,ur150270110,2025-12-28
5,7,7,ur212004736,2025-12-28
5,7,7,ur189860030,2025-12-28
5,7,7,ur27799370,2025-12-28
5,7,7,ur212000297,2025-12-28
5,7,7,ur135204575,2025-12-28
5,7,7,ur156702749,2025-12-28
5,7,7,ur114464747,2025-12-28
5,7,7,ur5291309,2025-12-28
5,7,7,ur211999889,2025-12-28
5,7,7,ur104923834,2025-12-28
5,7,7,ur211994589,2025-12-28
5,7,7,ur211989419,2025-12-28
5,7,7,ur173777342,2025-12-28
5,7,7,ur211550476,2025-12-28
5,7,7,ur211994054,2025-12-28
5,7,7,ur211992313,2025-12-28
5,7,7,ur119171476,2025-12-28
5,7,7,ur203287882,2025-12-28
5,7,7,ur211992286,2025-12-28
5,7,7,ur190242735,2025-12-28
5,7,7,ur206672020,2025-12-28
5,7,7,ur198887986,2025-12-28
5,7,7,ur116286628,2025-12-28
5,7,7,ur211403667,2025-12-28
5,7,7,ur211980303,2025-12-28
5,7,7,ur185873357,2025-12-28
5,7,7,ur180505366,2025-12-28
5,7,7,ur211979133,2025-12-28
5,7,7,ur211977672,2025-12-28
5,7,7,ur207689138,2025-12-28
5,7,7,ur176975159,2025-12-28
5,7,7,ur211973915,2025-12-28
5,7,7,ur194406021,2025-12-27
5,7,7,ur134769336,2025-12-27
5,7,7,ur211969067,2025-12-27
5,7,7,ur207531843,2025-12-27
5,7,7,ur210653209,2025-12-27
5,7,7,ur211966525,2025-12-27
5,7,7,ur211966324,2025-12-27
5,7,7,ur204274072,2025-12-27
5,7,7,ur211963520,2025-12-27
5,7,7,ur185177844,2025-12-27
5,7,7,ur64407357,2025-12-27
5,7,7,ur91796714,2025-12-27
5,7,7,ur211959905,2025-12-27
5,7,7,ur183461107,2025-12-27
5,7,7,ur190018726,2025-12-27
5,7,7,ur123625503,2025-12-27
5,7,7,ur132842231,2025-12-27
5,7,7,ur88767173,2025-12-27
5,7,7,ur120229245,2025-12-27
5,7,7,ur211950901,2025-12-27
5,7,7,ur211949779,2025-12-27
5,7,7,ur200065510,2025-12-27
5,7,7,ur211947387,2025-12-27
5,7,7,ur208339449,2025-12-27
5,7,7,ur64346381,2025-12-27
5,7,7,ur210708037,2025-12-27
5,7,7,ur211945053,2025-12-27
5,7,7,ur211550476,2025-12-26
5,7,7,ur169282771,2025-12-26
5,7,7,ur186423937,2025-12-26
5,7,7,ur163051294,2025-12-26
5,7,7,ur211937900,2025-12-26
5,7,7,ur164766447,2025-12-26
5,7,7,ur190495390,2025-12-26
5,7,7,ur169284477,2025-12-26
5,7,7,ur200306634,2025-12-26
5,7,7,ur197811093,2025-12-26
5,7,7,ur175898859,2025-12-26
5,7,7,ur211628848,2025-12-26
5,7,7,ur211374921,2025-12-26
5,7,7,ur148535862,2025-12-26
5,7,7,ur201725213,2025-12-25
5,7,8,ur212185451,2026-01-04
5,7,8,ur139164837,2026-01-03
5,7,8,ur212171664,2026-01-03
5,7,8,ur166253998,2026-01-02
5,7,8,ur169726445,2026-01-02
5,7,8,ur154595589,2026-01-02
5,7,8,ur212146172,2026-01-02
5,7,8,ur154803361,2026-01-01
5,7,8,ur176297431,2026-01-01
5,7,8,ur212129523,2026-01-01
5,7,8,ur129155221,2026-01-01
5,7,8,ur185844648,2026-01-01
5,7,8,ur1766464,2026-01-01
5,7,8,ur212109162,2026-01-01
5,7,8,ur103699844,2026-01-01
5,7,8,ur5102928,2026-01-01
5,7,8,ur190081714,2025-12-31
5,7,8,ur59989484,2025-12-31
5,7,8,ur172478392,2025-12-31
5,7,8,ur212081502,2025-12-31
5,7,8,ur212080876,2025-12-31
5,7,8,ur212081742,2025-12-31
5,7,8,ur75379425,2025-12-31
5,7,8,ur211844137,2025-12-31
5,7,8,ur161872156,2025-12-31
5,7,8,ur192053581,2025-12-30
5,7,8,ur212076920,2025-12-30
5,7,8,ur153391763,2025-12-30
5,7,8,ur212074192,2025-12-30
5,7,8,ur62699112,2025-12-30
5,7,8,ur212073320,2025-12-30
5,7,8,ur212072834,2025-12-30
5,7,8,ur207772190,2025-12-30
5,7,8,ur47439821,2025-12-30
5,7,8,ur212066601,2025-12-30
